DocID,TFIDFVectorSum,TFIDFFieldVectorSum,BM25plusVectorSum,BM25plusFieldVectorSum
0,0.08341935344722695,0.08308715886788842,0.06796873061914523,0.06889301851522403
1,0.08552176587499084,0.08617781969054805,0.06937417836602251,0.07109680624407104
2,0.07557847813727113,0.07574612494086759,0.06563154585223209,0.06620656562289337
3,0.07380865290789003,0.07676576402685642,0.06358857599970555,0.06614342433642274
4,0.07284347471835595,0.07427850643114997,0.06318230652112689,0.06488776390283253
5,0.06941784532111628,0.07039312516777355,0.06115114929560598,0.06250743929407371
6,0.10726258315648675,0.10560127003288072,0.0646759003245478,0.06653182451479062
7,0.0724986098970647,0.07286782523825938,0.06316787816483084,0.06413822909093528
8,0.08790750026506645,0.0884134228705247,0.06957543046029033,0.07112659935504197
9,0.07752967166393815,0.0775594426761183,0.06645416500392139,0.06736189386552029
10,0.08282528996171461,0.08174020291911317,0.06789648039268882,0.068358787726884
11,0.0652267628635116,0.06673823310363089,0.05752513632962637,0.059449931227229524
12,0.07764766966815563,0.07859579019346409,0.06618791300354204,0.06757401522744823
13,0.07644966256861163,0.0773617129033181,0.06535013045381942,0.06667013602274423
14,0.08969210711719533,0.08904462528083137,0.07004125717666378,0.07095400324189685
15,0.08055697459443784,0.08217023448019298,0.06624092899735393,0.06833492981311254
16,0.07555069473230182,0.07693668336057051,0.0638027844168104,0.06584729756169592
17,0.08855083572836843,0.08909093969974761,0.0696506554284545,0.0708049781680695
18,0.0725643943857347,0.0738076467966281,0.06301511016219465,0.06433073844271261
19,0.08947453545805002,0.08846035689799223,0.06959807347649988,0.07049859383996845
20,0.08206492597072287,0.083498959832332,0.06805353886477185,0.07015850998544688
21,0.08041225739160915,0.08004904164024995,0.06679073201871084,0.06731124191009875
22,0.07769028168961127,0.07879770764389114,0.06548212634184826,0.06704499905473942
23,0.09033280958494735,0.09085326152522706,0.06949747186273958,0.0708290716754752
24,0.07487575883333951,0.0749797851509568,0.06481492125488211,0.0655446698621154
25,0.07442697404298376,0.07493943081565432,0.0642777836169926,0.06545004565056216
